animal_id_outcome,outcome_type
A734755,Return to Owner
A734755,Adoption
A734756,Adoption
A734757,Return to Owner
A734759,Adoption
A734761,Adoption
A734762,Adoption
A734763,Adoption
A734764,Adoption
A734764,Return to Owner
A734765,Adoption
A734766,Adoption
A734767,Adoption
A734768,Adoption
A734772,Euthanasia
A734775,Return to Owner
A734776,Adoption
A734778,Return to Owner
A734778,Return to Owner
A734778,Return to Owner
A734778,Return to Owner
A734778,Return to Owner
A734779,Adoption
A734781,Transfer
A734784,Adoption
A734785,Return to Owner
A734786,Transfer
A734787,Transfer
A734788,Adoption
A734788,Return to Owner
A734788,Adoption
A734792,Adoption
A734793,Return to Owner
A734795,Adoption
A734796,Adoption
A734797,Adoption
A734800,Adoption
A734801,Adoption
A734802,Transfer
A734803,Transfer
A734804,Transfer
A734807,Adoption
A734807,Adoption
A734808,Transfer
A734809,Transfer
A734810,Transfer
A734811,Transfer
A734812,Transfer
A734813,Transfer
A734819,Transfer
A734820,Adoption
A734821,Rto-Adopt
A734822,Return to Owner
A734823,Transfer
A734824,Adoption
A734826,Euthanasia
A734827,Relocate
A734830,Return to Owner
A734833,Transfer
A734834,Adoption
A734835,Adoption
A734836,Adoption
A734839,Return to Owner
A734846,Adoption
A734848,Transfer
A734849,Adoption
A734850,Return to Owner
A734852,Euthanasia
A734854,Adoption
A734856,Euthanasia
A734857,Euthanasia
A734858,Return to Owner
A734859,Adoption
A734860,Adoption
A734861,Transfer
A734862,Transfer
A734863,Adoption
A734864,Transfer
A734865,Transfer
A734866,Adoption
A734867,Return to Owner
A734868,Adoption
A734868,Adoption
A734869,Adoption
A734870,Transfer
A734873,Euthanasia
A734874,Adoption
A734875,Adoption
A734876,Adoption
A734877,Adoption
A734878,Adoption
A734879,Transfer
A734880,Adoption
A734882,Adoption
A734883,Adoption
A734884,Adoption
A734885,Return to Owner
A734888,Transfer
A734889,Adoption
A734891,Euthanasia
A734896,Adoption
A734897,Adoption
A734902,Euthanasia
A734906,Transfer
A734907,Transfer
A734908,Transfer
A734909,Transfer
A734910,Transfer
A734911,Transfer
A734912,Return to Owner
A734913,Transfer
A734914,Return to Owner
A734915,Adoption
A734918,Adoption
A734919,Adoption
A734920,Transfer
A734921,Return to Owner
A734922,Adoption
A734923,Transfer
A734924,Transfer
A734925,Transfer
A734926,Adoption
A734928,Adoption
A734929,Adoption
A734931,Return to Owner
A734933,Euthanasia
A734935,Return to Owner
A734935,Adoption
A734936,Adoption
A734937,Adoption
A734940,Adoption
A734940,Adoption
A734941,Transfer
A734942,Adoption
A734943,Return to Owner
A734944,Adoption
A734945,Adoption
A734946,Return to Owner
A734946,Return to Owner
A734948,Return to Owner
A734948,Transfer
A734950,Euthanasia
A734952,Return to Owner
A734956,Adoption
A734957,Adoption
A734958,Adoption
A734959,Adoption
A734959,Adoption
A734966,Adoption
A734967,Return to Owner
A734967,Return to Owner
A734968,Return to Owner
A734969,Return to Owner
A734974,Adoption
A734975,Adoption
A734979,Adoption
A734980,Adoption
A734981,Died
A734982,Euthanasia
A734983,Adoption
A734984,Return to Owner
A734986,Euthanasia
A734987,Adoption
A734988,Adoption
A734988,Adoption
A734989,Return to Owner
A734990,Adoption
A734991,Adoption
A734992,Adoption
A734993,Adoption
A734994,Adoption
A734995,Return to Owner
A734996,Adoption
A734999,Transfer
A735000,Return to Owner
A735000,Adoption
A735002,Euthanasia
A735004,Adoption
A735005,Adoption
A735008,Euthanasia
A735009,Return to Owner
A735010,Transfer
A735013,Adoption
A735015,Euthanasia
A735017,Return to Owner
A735018,Adoption
A735018,Return to Owner
A735019,Transfer
A735019,Return to Owner
A735021,Adoption
A735022,Adoption
A735023,Return to Owner
A735027,Adoption
A735028,Adoption
A735029,Adoption
A735030,Adoption
A735031,Transfer
A735032,Adoption
A735033,Adoption
A735034,Transfer
A735035,Adoption
A735036,Transfer
A735038,Transfer
A735039,Adoption
A735040,Adoption
A735040,Adoption
A735041,Adoption
A735042,Transfer
A735043,Transfer
A735044,Return to Owner
A735045,Adoption
A735046,Transfer
A735047,Transfer
A735048,Transfer
A735049,Transfer
A735050,Return to Owner
A735050,Transfer
A735051,Transfer
A735056,Transfer
A735057,Transfer
A735058,Transfer
A735063,Adoption
A735064,Adoption
A735065,Adoption
A735067,Adoption
A735068,Adoption
A735069,Transfer
A735070,Adoption
A735070,Adoption
A735071,Return to Owner
A735072,Return to Owner
A735073,Return to Owner
A735074,Return to Owner
A735077,Transfer
A735078,Transfer
A735080,Return to Owner
A735081,Return to Owner
A735082,Return to Owner
A735083,Return to Owner
A735084,Adoption
A735085,Adoption
A735086,Transfer
A735087,Return to Owner
A735088,Transfer
A735089,Transfer
A735091,Transfer
A735092,Adoption
A735093,Transfer
A735094,Transfer
A735095,Transfer
A735096,Transfer
A735097,Return to Owner
A735098,Return to Owner
A735100,Adoption
A735101,Adoption
A735102,Adoption
A735103,Adoption
A735105,Rto-Adopt
A735106,Rto-Adopt
A735107,Rto-Adopt
A735108,Rto-Adopt
A735111,Transfer
A735112,Return to Owner
A735113,Return to Owner
A735114,Return to Owner
A735115,Adoption
A735117,Euthanasia
A735118,Euthanasia
A735119,Return to Owner
A735122,Transfer
A735123,Return to Owner
A735124,Transfer
A735125,Adoption
A735126,Adoption
A735127,Return to Owner
A735128,Adoption
A735129,Adoption
A735130,Transfer
A735131,Transfer
A735133,Return to Owner
A735133,Return to Owner
A735135,Adoption
A735136,Adoption
A735138,Adoption
A735139,Return to Owner
A735140,Adoption
A735140,Adoption
A735142,Adoption
A735143,Adoption
A735144,Adoption
A735145,Adoption
A735146,Transfer
A735147,Adoption
A735148,Return to Owner
A735149,Return to Owner
A735151,Return to Owner
A735153,Transfer
A735154,Adoption
A735156,Return to Owner
A735157,Adoption
A735158,Return to Owner
A735161,Return to Owner
A735168,Transfer
A735170,Adoption
A735172,Adoption
A735173,Return to Owner
A735175,Adoption
A735176,Euthanasia
A735177,Euthanasia
A735178,Adoption
A735179,Adoption
A735180,Return to Owner
A735181,Return to Owner
A735182,Transfer
A735183,Transfer
A735184,Died
A735185,Transfer
A735186,Transfer
A735187,Transfer
A735188,Return to Owner
A735189,Transfer
A735190,Transfer
A735191,Transfer
A735199,Return to Owner
A735200,Adoption
A735204,Transfer
A735205,Transfer
A735206,Adoption
A735207,Return to Owner
A735208,Adoption
A735211,Adoption
A735212,Adoption
A735213,Adoption
A735214,Adoption
A735215,Adoption
A735218,Return to Owner
A735219,Adoption
A735219,Return to Owner
A735220,Adoption
A735221,Adoption
A735222,Transfer
A735227,Adoption
A735228,Adoption
A735228,Adoption
A735229,Transfer
A735230,Transfer
A735231,Transfer
A735232,Transfer
A735233,Transfer
A735234,Adoption
A735235,Return to Owner
A735235,Adoption
A735239,Adoption
A735241,Adoption
A735242,Adoption
A735243,Died
A735244,Adoption
A735245,Adoption
A735246,Adoption
A735247,Adoption
A735248,Adoption
A735251,Adoption
A735252,Transfer
A735253,Transfer
A735255,Transfer
A735256,Transfer
A735257,Transfer
A735260,Transfer
A735261,Transfer
A735263,Adoption
A735264,Return to Owner
A735264,Return to Owner
A735264,Adoption
A735265,Euthanasia
A735266,Transfer
A735267,Transfer
A735268,Adoption
A735269,Transfer
A735270,Transfer
A735271,Transfer
A735272,Return to Owner
A735273,Return to Owner
A735273,Adoption
A735275,Adoption
A735277,Adoption
A735278,Euthanasia
A735279,Return to Owner
A735280,Adoption
A735281,Adoption
A735282,Adoption
A735283,Adoption
A735285,Transfer
A735287,Transfer
A735288,Adoption
A735289,Transfer
A735292,Euthanasia
A735293,Euthanasia
A735294,Return to Owner
A735297,Adoption
A735298,Return to Owner
A735299,Euthanasia
A735300,Adoption
A735301,Euthanasia
A735302,Return to Owner
A735302,Return to Owner
A735302,Return to Owner
A735302,Return to Owner
A735302,Return to Owner
A735303,Return to Owner
A735303,Return to Owner
A735303,Return to Owner
A735303,Return to Owner
A735303,Return to Owner
A735308,Adoption
A735311,Return to Owner
A735313,Adoption
A735314,Transfer
A735315,Adoption
A735316,Transfer
A735317,Transfer
A735318,Transfer
A735319,Transfer
A735320,Transfer
A735321,Adoption
A735323,Transfer
A735324,Adoption
A735325,Transfer
A735326,Adoption
A735327,Adoption
A735328,Adoption
A735330,Return to Owner
A735331,Adoption
A735332,Euthanasia
A735333,Return to Owner
A735335,Transfer
A735336,Transfer
A735337,Transfer
A735338,Transfer
A735339,Euthanasia
A735342,Adoption
A735342,Return to Owner
A735342,Return to Owner
A735346,Adoption
A735347,Adoption
A735349,Transfer
A735350,Transfer
A735352,Adoption
A735356,Adoption
A735357,Adoption
A735358,Euthanasia
A735359,Rto-Adopt
A735361,Transfer
A735364,Adoption
A735366,Euthanasia
A735367,Return to Owner
A735367,Return to Owner
A735370,Return to Owner
A735371,Adoption
A735372,Adoption
A735373,Adoption
A735373,Adoption
A735374,Transfer
A735375,Transfer
A735376,Transfer
A735377,Adoption
A735378,Adoption
A735379,Adoption
A735380,Adoption
A735381,Transfer
A735382,Died
A735383,Adoption
A735384,Adoption
A735385,Adoption
A735386,Adoption
A735387,Adoption
A735388,Adoption
A735389,Euthanasia
A735390,Adoption
A735391,Adoption
A735392,Adoption
A735393,Transfer
A735394,Adoption
A735395,Adoption
A735396,Adoption
A735397,Adoption
A735398,Adoption
A735399,Adoption
A735400,Adoption
A735401,Adoption
A735402,Euthanasia
A735403,Adoption
A735404,Return to Owner
A735405,Adoption
A735406,Adoption
A735407,Transfer
A735408,Adoption
A735409,Adoption
A735410,Adoption
A735411,Adoption
A735412,Adoption
A735413,Adoption
A735414,Adoption
A735415,Adoption
A735415,Adoption
A735416,Adoption
A735417,Adoption
A735418,Adoption
A735419,Adoption
A735420,Transfer
A735421,Transfer
A735422,Transfer
A735423,Adoption
A735424,Adoption
A735425,Transfer
A735426,Adoption
A735427,Adoption
A735428,Return to Owner
A735428,Adoption
A735429,Adoption
A735430,Transfer
A735430,Adoption
A735431,Adoption
A735431,Adoption
A735432,Adoption
A735433,Adoption
A735434,Adoption
A735435,Adoption
A735436,Adoption
A735437,Adoption
A735438,Transfer
A735439,Adoption
A735440,Adoption
A735441,Adoption
A735442,Transfer
A735443,Adoption
A735444,Adoption
A735445,Euthanasia
A735446,Euthanasia
A735447,Return to Owner
A735448,Died
A735449,Return to Owner
A735450,Return to Owner
A735451,Euthanasia
A735452,Adoption
A735459,Adoption
A735460,Return to Owner
A735461,Return to Owner
A735462,Adoption
A735463,Return to Owner
A735464,Adoption
A735465,Transfer
A735466,Transfer
A735467,Transfer
A735468,Transfer
A735470,Adoption
A735471,Euthanasia
A735472,Adoption
A735473,Adoption
A735474,Return to Owner
A735475,Adoption
A735476,Return to Owner
A735476,Return to Owner
A735476,Return to Owner
A735477,Return to Owner
A735478,Transfer
A735480,Transfer
A735481,Adoption
A735481,Adoption
A735484,Return to Owner
A735484,Adoption
A735485,Return to Owner
A735488,Return to Owner
A735489,Return to Owner
A735490,Return to Owner
A735492,Transfer
A735493,Transfer
A735494,Adoption
A735495,Adoption
A735496,Adoption
A735497,Adoption
A735499,Adoption
A735499,Return to Owner
A735500,Return to Owner
A735500,Return to Owner
A735505,Transfer
A735506,Adoption
A735509,Adoption
A735510,Adoption
A735511,Adoption
A735511,Adoption
A735515,Return to Owner
A735515,Return to Owner
A735515,Adoption
A735523,Euthanasia
A735524,Adoption
A735525,Adoption
A735526,Adoption
A735528,Return to Owner
A735529,Return to Owner
A735530,Transfer
A735531,Transfer
A735532,Transfer
A735534,Return to Owner
A735534,Return to Owner
A735535,Return to Owner
A735537,Return to Owner
A735538,Adoption
A735539,Adoption
A735540,Adoption
A735541,Adoption
A735543,Adoption
A735544,Transfer
A735545,Transfer
A735546,Transfer
A735548,Return to Owner
A735550,Return to Owner
A735551,Return to Owner
A735552,Return to Owner
A735552,Adoption
A735553,Adoption
A735553,Adoption
A735554,Adoption
A735554,Adoption
A735557,Return to Owner
A735559,Return to Owner
A735560,Adoption
A735562,Transfer
A735563,Transfer
A735564,Adoption
A735565,Transfer
A735566,Transfer
A735567,Transfer
A735568,Transfer
A735571,Transfer
A735573,Return to Owner
A735574,Adoption
A735575,Adoption
A735577,Adoption
A735578,Adoption
A735579,Died
A735581,Return to Owner
A735583,Euthanasia
A735585,Transfer
A735586,Transfer
A735589,Adoption
A735589,Adoption
A735591,Adoption
A735592,Euthanasia
A735593,Transfer
A735594,Adoption
A735597,Euthanasia
A735598,Return to Owner
A735598,Adoption
A735598,Adoption
A735601,Adoption
A735601,Adoption
A735601,Return to Owner
A735601,Return to Owner
A735601,Return to Owner
A735601,Adoption
A735601,Adoption
A735602,Adoption
A735605,Transfer
A735606,Return to Owner
A735607,Adoption
A735608,Adoption
A735609,Transfer
A735610,Return to Owner
A735611,Adoption
A735612,Adoption
A735613,Adoption
A735614,Return to Owner
A735615,Adoption
A735616,Adoption
A735618,Return to Owner
A735619,Adoption
A735619,Adoption
A735620,Transfer
A735621,Transfer
A735622,Transfer
A735623,Transfer
A735624,Transfer
A735625,Adoption
A735626,Adoption
A735628,Adoption
A735630,Transfer
A735633,Transfer
A735634,Return to Owner
A735638,Adoption
A735640,Transfer
A735641,Adoption
A735643,Return to Owner
A735644,Adoption
A735645,Transfer
A735646,Euthanasia
A735647,Euthanasia
A735648,Adoption
A735648,Adoption
A735649,Return to Owner
A735657,Euthanasia
A735659,Adoption
A735660,Return to Owner
A735661,Adoption
A735662,Adoption
A735663,Adoption
A735664,Adoption
A735665,Adoption
A735666,Adoption
A735667,Adoption
A735668,Adoption
A735669,Adoption
A735670,Adoption
A735671,Adoption
A735672,Adoption
A735673,Transfer
A735674,Transfer
A735675,Transfer
A735676,Transfer
A735677,Transfer
A735678,Adoption
A735680,Adoption
A735681,Return to Owner
A735682,Adoption
A735683,Adoption
A735684,Adoption
A735685,Adoption
A735687,Adoption
A735688,Return to Owner
A735688,Adoption
A735689,Adoption
A735691,Return to Owner
A735692,Return to Owner
A735693,Transfer
A735694,Adoption
A735695,Return to Owner
A735696,Adoption
A735697,Transfer
A735699,Adoption
A735700,Return to Owner
A735700,Adoption
A735701,Euthanasia
A735702,Transfer
A735703,Adoption
A735704,Adoption
A735705,Adoption
A735706,Adoption
A735713,Transfer
A735714,Transfer
A735715,Transfer
A735716,Transfer
A735717,Adoption
A735717,Adoption
A735718,Adoption
A735719,Return to Owner
A735720,Adoption
A735721,Return to Owner
A735722,Transfer
A735724,Return to Owner
A735724,Return to Owner
A735725,Died
A735726,Return to Owner
A735726,Return to Owner
A735727,Return to Owner
A735728,Return to Owner
A735730,Adoption
A735731,Adoption
A735734,Return to Owner
A735734,Return to Owner
A735735,Return to Owner
A735735,Return to Owner
A735735,Return to Owner
A735735,Adoption
A735736,Adoption
A735740,Adoption
A735741,Adoption
A735742,Adoption
A735743,Adoption
A735744,Adoption
A735745,Return to Owner
A735746,Return to Owner
A735747,Transfer
A735748,Return to Owner
A735749,Transfer
A735750,Adoption
A735751,Adoption
A735752,Adoption
A735754,Return to Owner
A735755,Transfer
A735757,Transfer
A735758,Adoption
A735759,Adoption
A735760,Adoption
A735761,Adoption
A735763,Adoption
A735764,Transfer
A735766,Adoption
A735767,Euthanasia
A735769,Euthanasia
A735770,Return to Owner
A735772,Adoption
A735773,Adoption
A735774,Transfer
A735775,Transfer
A735776,Transfer
A735777,Transfer
A735778,Transfer
A735782,Died
A735783,Adoption
A735784,Adoption
A735785,Adoption
A735786,Return to Owner
A735789,Return to Owner
A735789,Adoption
A735790,Transfer
A735792,Adoption
A735793,Adoption
A735794,Return to Owner
A735794,Adoption
A735795,Adoption
A735798,Adoption
A735799,Adoption
A735799,Adoption
A735800,Adoption
A735801,Adoption
A735803,Transfer
A735804,Transfer
A735805,Adoption
A735805,Adoption
A735806,Adoption
A735807,Return to Owner
A735808,Adoption
A735810,Adoption
A735811,Transfer
A735812,Euthanasia
A735816,Adoption
A735817,Return to Owner
A735819,Transfer
A735823,Adoption
A735824,Adoption
A735825,Return to Owner
A735827,Return to Owner
A735830,Adoption
A735834,Adoption
A735836,Adoption
A735837,Adoption
A735842,Euthanasia
A735844,Adoption
A735845,Adoption
A735845,Return to Owner
A735846,Adoption
A735847,Return to Owner
A735847,Return to Owner
A735848,Adoption
A735849,Adoption
A735854,Euthanasia
A735855,Return to Owner
A735862,Adoption
A735865,Adoption
A735866,Euthanasia
A735867,Return to Owner
A735868,Euthanasia
A735869,Transfer
A735870,Adoption
A735871,Transfer
A735872,Adoption
A735873,Adoption
A735874,Adoption
A735875,Adoption
A735876,Adoption
A735877,Return to Owner
A735878,Adoption
A735879,Adoption
A735880,Adoption
A735880,Adoption
A735881,Adoption
A735883,Return to Owner
A735884,Adoption
A735886,Return to Owner
A735887,Return to Owner
A735888,Return to Owner
A735889,Return to Owner
A735893,Adoption
A735894,Return to Owner
A735894,Return to Owner
A735894,Return to Owner
A735894,Transfer
A735895,Adoption
A735897,Adoption
A735898,Adoption
A735899,Adoption
A735900,Transfer
A735902,Adoption
A735902,Adoption
A735903,Transfer
A735904,Return to Owner
A735904,Adoption
A735904,Adoption
A735904,Return to Owner
A735905,Return to Owner
A735905,Transfer
A735906,Transfer
A735907,Transfer
A735908,Transfer
A735909,Transfer
A735910,Adoption
A735911,Adoption
A735912,Adoption
A735913,Adoption
A735915,Adoption
A735915,Adoption
A735917,Return to Owner
A735918,Transfer
A735919,Died
A735920,Adoption
A735922,Adoption
A735923,Adoption
A735927,Transfer
A735928,Adoption
A735929,Adoption
A735930,Adoption
A735930,Adoption
A735932,Return to Owner
A735933,Transfer
A735934,Return to Owner
A735935,Adoption
A735936,Adoption
A735937,Adoption
A735938,Adoption
A735939,Adoption
A735940,Adoption
A735941,Euthanasia
A735942,Adoption
A735943,Return to Owner
A735944,Transfer
A735948,Died
A735949,Adoption
A735950,Transfer
A735950,Adoption
A735951,Relocate
A735951,Adoption
A735952,Adoption
A735953,Adoption
A735953,Return to Owner
A735954,Return to Owner
A735954,Return to Owner
A735954,Return to Owner
A735955,Adoption
A735959,Adoption
A735961,Adoption
A735962,Died
A735963,Died
A735964,Transfer
A735965,Return to Owner
A735966,Return to Owner
A735967,Return to Owner
