animal_id_outcome,outcome_type
A732572,Return to Owner
A732576,Adoption
A732577,Return to Owner
A732577,Return to Owner
A732579,Return to Owner
A732580,Transfer
A732582,Transfer
A732583,Return to Owner
A732584,Adoption
A732586,Adoption
A732586,Adoption
A732587,Adoption
A732591,Adoption
A732592,Return to Owner
A732593,Return to Owner
A732594,Return to Owner
A732594,Return to Owner
A732594,Return to Owner
A732595,Adoption
A732596,Adoption
A732596,Adoption
A732596,Adoption
A732599,Return to Owner
A732600,Return to Owner
A732604,Adoption
A732606,Transfer
A732607,Transfer
A732608,Transfer
A732609,Transfer
A732610,Transfer
A732615,Transfer
A732616,Return to Owner
A732617,Return to Owner
A732618,Adoption
A732618,Adoption
A732618,Return to Owner
A732618,Adoption
A732618,Adoption
A732618,Adoption
A732619,Adoption
A732619,Adoption
A732619,Adoption
A732619,Adoption
A732620,Transfer
A732625,Return to Owner
A732625,Return to Owner
A732627,Transfer
A732629,Transfer
A732631,Adoption
A732632,Euthanasia
A732636,Adoption
A732638,Transfer
A732639,Return to Owner
A732641,Euthanasia
A732642,Adoption
A732643,Adoption
A732644,Transfer
A732645,Transfer
A732646,Return to Owner
A732646,Return to Owner
A732647,Transfer
A732648,Transfer
A732649,Return to Owner
A732650,Return to Owner
A732651,Adoption
A732652,Return to Owner
A732653,Return to Owner
A732654,Adoption
A732655,Transfer
A732656,Adoption
A732658,Transfer
A732659,Transfer
A732660,Transfer
A732661,Transfer
A732662,Adoption
A732662,Adoption
A732663,Adoption
A732664,Adoption
A732665,Adoption
A732667,Return to Owner
A732668,Euthanasia
A732670,Euthanasia
A732674,Euthanasia
A732675,Adoption
A732676,Adoption
A732676,Adoption
A732679,Return to Owner
A732679,Adoption
A732681,Adoption
A732682,Transfer
A732683,Transfer
A732692,Return to Owner
A732694,Transfer
A732695,Transfer
A732698,Adoption
A732703,Adoption
A732706,Transfer
A732707,Adoption
A732708,Adoption
A732709,Transfer
A732710,Transfer
A732711,Transfer
A732714,Return to Owner
A732714,Return to Owner
A732715,Euthanasia
A732716,Return to Owner
A732717,Adoption
A732719,Return to Owner
A732720,Adoption
A732721,Adoption
A732722,Adoption
A732723,Transfer
A732724,Transfer
A732725,Adoption
A732726,Adoption
A732727,Transfer
A732728,Transfer
A732729,Adoption
A732730,Transfer
A732731,Transfer
A732732,Transfer
A732733,Transfer
A732734,Transfer
A732738,Return to Owner
A732739,Adoption
A732740,Transfer
A732748,Return to Owner
A732750,Transfer
A732751,Transfer
A732752,Transfer
A732753,Adoption
A732754,Adoption
A732754,Adoption
A732755,Adoption
A732756,Adoption
A732757,Adoption
A732758,Adoption
A732758,Return to Owner
A732759,Adoption
A732760,Transfer
A732761,Adoption
A732762,Adoption
A732763,Adoption
A732764,Transfer
A732768,Adoption
A732769,Adoption
A732770,Return to Owner
A732771,Adoption
A732772,Transfer
A732773,Transfer
A732773,Transfer
A732774,Adoption
A732775,Adoption
A732776,Transfer
A732777,Transfer
A732778,Transfer
A732779,Transfer
A732780,Transfer
A732781,Adoption
A732782,Adoption
A732783,Adoption
A732784,Adoption
A732785,Transfer
A732786,Transfer
A732787,Adoption
A732788,Adoption
A732789,Euthanasia
A732792,Adoption
A732793,Transfer
A732793,Transfer
A732793,Adoption
A732794,Adoption
A732795,Adoption
A732796,Adoption
A732796,Adoption
A732797,Adoption
A732798,Adoption
A732802,Adoption
A732802,Adoption
A732806,Adoption
A732807,Adoption
A732808,Adoption
A732809,Adoption
A732811,Adoption
A732812,Transfer
A732813,Adoption
A732814,Adoption
A732815,Adoption
A732816,Adoption
A732817,Adoption
A732818,Adoption
A732819,Adoption
A732820,Adoption
A732821,Adoption
A732822,Adoption
A732823,Adoption
A732824,Adoption
A732825,Adoption
A732826,Adoption
A732826,Adoption
A732827,Adoption
A732831,Adoption
A732832,Euthanasia
A732833,Transfer
A732833,Return to Owner
A732833,Adoption
A732837,Transfer
A732838,Adoption
A732844,Adoption
A732845,Transfer
A732846,Transfer
A732846,Adoption
A732847,Return to Owner
A732848,Adoption
A732849,Adoption
A732850,Transfer
A732850,Adoption
A732851,Adoption
A732852,Transfer
A732853,Transfer
A732854,Transfer
A732855,Adoption
A732856,Euthanasia
A732857,Adoption
A732858,Euthanasia
A732860,Adoption
A732861,Return to Owner
A732861,Return to Owner
A732861,Return to Owner
A732862,Return to Owner
A732865,Adoption
A732866,Adoption
A732866,Transfer
A732869,Return to Owner
A732871,Adoption
A732872,Transfer
A732873,Adoption
A732874,Adoption
A732876,Transfer
A732880,Transfer
A732881,Adoption
A732882,Transfer
A732883,Adoption
A732884,Adoption
A732885,Adoption
A732886,Adoption
A732887,Adoption
A732888,Transfer
A732889,Transfer
A732890,Transfer
A732891,Transfer
A732892,Transfer
A732893,Transfer
A732894,Transfer
A732895,Adoption
A732896,Adoption
A732897,Adoption
A732898,Return to Owner
A732900,Transfer
A732902,Return to Owner
A732903,Transfer
A732904,Adoption
A732905,Adoption
A732906,Return to Owner
A732906,Return to Owner
A732907,Transfer
A732908,Transfer
A732909,Transfer
A732910,Transfer
A732911,Transfer
A732912,Adoption
A732913,Transfer
A732915,Adoption
A732915,Adoption
A732916,Euthanasia
A732917,Adoption
A732918,Transfer
A732922,Transfer
A732923,Euthanasia
A732924,Transfer
A732924,Adoption
A732925,Transfer
A732926,Adoption
A732927,Return to Owner
A732928,Return to Owner
A732929,Adoption
A732931,Return to Owner
A732932,Return to Owner
A732934,Adoption
A732935,Transfer
A732936,Transfer
A732938,Return to Owner
A732938,Return to Owner
A732939,Adoption
A732940,Adoption
A732941,Return to Owner
A732942,Transfer
A732943,Return to Owner
A732945,Return to Owner
A732945,Adoption
A732946,Euthanasia
A732947,Return to Owner
A732948,Transfer
A732951,Transfer
A732952,Transfer
A732953,Adoption
A732953,Adoption
A732954,Adoption
A732955,Transfer
A732956,Transfer
A732957,Adoption
A732958,Adoption
A732960,Adoption
A732961,Adoption
A732962,Transfer
A732963,Return to Owner
A732964,Return to Owner
A732965,Return to Owner
A732966,Adoption
A732967,Adoption
A732970,Adoption
A732971,Euthanasia
A732972,Euthanasia
A732974,Euthanasia
A732976,Adoption
A732979,Transfer
A732980,Adoption
A732981,Adoption
A732981,Adoption
A732982,Adoption
A732983,Transfer
A732984,Transfer
A732985,Transfer
A732986,Transfer
A732987,Transfer
A732988,Transfer
A732989,Adoption
A732990,Adoption
A732990,Adoption
A732991,Transfer
A732991,Return to Owner
A732992,Adoption
A732992,Return to Owner
A732993,Euthanasia
A732994,Transfer
A732994,Transfer
A732994,Adoption
A732995,Euthanasia
A732996,Euthanasia
A732997,Euthanasia
A733000,Euthanasia
A733001,Return to Owner
A733002,Return to Owner
A733003,Return to Owner
A733007,Transfer
A733008,Return to Owner
A733009,Adoption
A733009,Adoption
A733011,Adoption
A733012,Return to Owner
A733012,Return to Owner
A733014,Return to Owner
A733014,Return to Owner
A733015,Transfer
A733016,Transfer
A733017,Transfer
A733018,Transfer
A733019,Transfer
A733020,Transfer
A733021,Transfer
A733022,Transfer
A733023,Transfer
A733024,Euthanasia
A733027,Adoption
A733028,Adoption
A733029,Adoption
A733030,Transfer
A733031,Adoption
A733032,Transfer
A733033,Adoption
A733034,Adoption
A733035,Adoption
A733036,Adoption
A733037,Return to Owner
A733038,Adoption
A733039,Euthanasia
A733040,Transfer
A733041,Return to Owner
A733042,Adoption
A733043,Adoption
A733043,Adoption
A733044,Adoption
A733044,Adoption
A733045,Adoption
A733046,Adoption
A733047,Adoption
A733048,Return to Owner
A733048,Adoption
A733050,Adoption
A733052,Euthanasia
A733053,Euthanasia
A733054,Adoption
A733055,Euthanasia
A733056,Adoption
A733056,Adoption
A733063,Return to Owner
A733066,Transfer
A733070,Euthanasia
A733071,Adoption
A733076,Transfer
A733077,Euthanasia
A733078,Return to Owner
A733080,Adoption
A733081,Euthanasia
A733082,Transfer
A733084,Return to Owner
A733085,Transfer
A733086,Adoption
A733087,Transfer
A733088,Adoption
A733090,Adoption
A733091,Transfer
A733092,Adoption
A733093,Return to Owner
A733095,Return to Owner
A733096,Transfer
A733097,Adoption
A733097,Adoption
A733097,Return to Owner
A733099,Adoption
A733101,Adoption
A733102,Adoption
A733102,Adoption
A733103,Adoption
A733103,Adoption
A733104,Adoption
A733105,Transfer
A733106,Transfer
A733108,Adoption
A733109,Return to Owner
A733110,Adoption
A733111,Adoption
A733112,Adoption
A733113,Adoption
A733114,Adoption
A733114,Adoption
A733115,Euthanasia
A733116,Adoption
A733117,Transfer
A733118,Return to Owner
A733120,Return to Owner
A733120,Return to Owner
A733120,Return to Owner
A733120,Return to Owner
A733121,Return to Owner
A733123,Adoption
A733123,Adoption
A733124,Return to Owner
A733126,Euthanasia
A733127,Adoption
A733128,Adoption
A733130,Adoption
A733132,Transfer
A733133,Transfer
A733134,Transfer
A733135,Transfer
A733136,Return to Owner
A733138,Adoption
A733139,Transfer
A733140,Adoption
A733142,Return to Owner
A733143,Adoption
A733144,Adoption
A733148,Euthanasia
A733149,Adoption
A733150,Return to Owner
A733151,Return to Owner
A733152,Return to Owner
A733153,Adoption
A733154,Return to Owner
A733155,Transfer
A733156,Adoption
A733157,Euthanasia
A733158,Euthanasia
A733159,Adoption
A733160,Adoption
A733161,Return to Owner
A733162,Adoption
A733163,Transfer
A733164,Transfer
A733165,Transfer
A733166,Transfer
A733167,Transfer
A733168,Transfer
A733170,Adoption
A733171,Euthanasia
A733172,Transfer
A733174,Transfer
A733175,Return to Owner
A733176,Adoption
A733177,Adoption
A733178,Euthanasia
A733179,Euthanasia
A733181,Transfer
A733184,Transfer
A733185,Return to Owner
A733186,Return to Owner
A733187,Transfer
A733188,Adoption
A733189,Adoption
A733190,Adoption
A733191,Adoption
A733193,Return to Owner
A733194,Adoption
A733195,Transfer
A733196,Adoption
A733198,Transfer
A733199,Transfer
A733200,Transfer
A733202,Return to Owner
A733202,Adoption
A733205,Return to Owner
A733206,Transfer
A733207,Transfer
A733208,Transfer
A733209,Transfer
A733210,Transfer
A733211,Transfer
A733212,Transfer
A733218,Transfer
A733219,Adoption
A733220,Return to Owner
A733225,Transfer
A733226,Transfer
A733228,Adoption
A733229,Transfer
A733230,Transfer
A733231,Transfer
A733232,Adoption
A733233,Adoption
A733234,Adoption
A733234,Adoption
A733235,Adoption
A733236,Adoption
A733237,Return to Owner
A733238,Return to Owner
A733238,Return to Owner
A733239,Return to Owner
A733242,Transfer
A733243,Transfer
A733244,Transfer
A733245,Transfer
A733246,Transfer
A733247,Transfer
A733248,Return to Owner
A733249,Return to Owner
A733250,Return to Owner
A733251,Transfer
A733252,Return to Owner
A733252,Return to Owner
A733252,Return to Owner
A733253,Adoption
A733254,Adoption
A733255,Adoption
A733256,Adoption
A733258,Adoption
A733259,Transfer
A733260,Transfer
A733261,Adoption
A733262,Return to Owner
A733262,Return to Owner
A733262,Return to Owner
A733264,Return to Owner
A733265,Adoption
A733266,Adoption
A733267,Transfer
A733271,Adoption
A733274,Transfer
A733276,Transfer
A733277,Transfer
A733280,Return to Owner
A733282,Adoption
A733284,Adoption
A733285,Adoption
A733285,Adoption
A733289,Return to Owner
A733290,Return to Owner
A733291,Adoption
A733292,Adoption
A733293,Adoption
A733294,Adoption
A733295,Adoption
A733295,Adoption
A733295,Adoption
A733296,Adoption
A733297,Adoption
A733298,Transfer
A733299,Adoption
A733300,Adoption
A733301,Adoption
A733302,Return to Owner
A733305,Transfer
A733306,Transfer
A733307,Transfer
A733308,Return to Owner
A733309,Transfer
A733310,Adoption
A733311,Adoption
A733311,Adoption
A733311,Adoption
A733312,Adoption
A733313,Return to Owner
A733316,Adoption
A733317,Adoption
A733317,Return to Owner
A733317,Return to Owner
A733317,Return to Owner
A733318,Adoption
A733319,Adoption
A733320,Adoption
A733321,Transfer
A733322,Transfer
A733323,Adoption
A733324,Adoption
A733325,Transfer
A733326,Transfer
A733327,Adoption
A733329,Transfer
A733330,Return to Owner
A733332,Return to Owner
A733333,Adoption
A733335,Return to Owner
A733336,Adoption
A733337,Return to Owner
A733338,Return to Owner
A733339,Adoption
A733340,Return to Owner
A733341,Adoption
A733342,Return to Owner
A733344,Transfer
A733345,Return to Owner
A733346,Transfer
A733347,Adoption
A733348,Return to Owner
A733350,Adoption
A733350,Adoption
A733351,Adoption
A733351,Adoption
A733352,Transfer
A733353,Adoption
A733354,Adoption
A733355,Transfer
A733356,Adoption
A733357,Adoption
A733358,Adoption
A733359,Transfer
A733360,Transfer
A733361,Adoption
A733362,Adoption
A733362,Adoption
A733366,Adoption
A733367,Transfer
A733369,Adoption
A733374,Transfer
A733375,Transfer
A733376,Return to Owner
A733376,Adoption
A733379,Return to Owner
A733382,Adoption
A733383,Transfer
A733384,Adoption
A733386,Transfer
A733388,Adoption
A733389,Adoption
A733394,Transfer
A733395,Return to Owner
A733396,Adoption
A733398,Adoption
A733399,Transfer
A733400,Transfer
A733401,Adoption
A733402,Adoption
A733403,Adoption
A733404,Adoption
A733405,Transfer
A733406,Return to Owner
A733407,Transfer
A733408,Return to Owner
A733408,Adoption
A733408,Adoption
A733409,Transfer
A733410,Transfer
A733411,Adoption
A733412,Adoption
A733413,Transfer
A733414,Transfer
A733415,Transfer
A733416,Transfer
A733417,Transfer
A733418,Transfer
A733419,Adoption
A733421,Return to Owner
A733423,Adoption
A733424,Transfer
A733426,Adoption
A733427,Transfer
A733427,Adoption
A733428,Adoption
A733429,Euthanasia
A733430,Return to Owner
A733430,Return to Owner
A733430,Return to Owner
A733430,Return to Owner
A733431,Transfer
A733432,Transfer
A733433,Euthanasia
A733435,Euthanasia
A733436,Adoption
A733437,Adoption
A733440,Adoption
A733442,Adoption
A733443,Adoption
A733446,Transfer
A733447,Transfer
A733455,Euthanasia
A733457,Adoption
A733458,Adoption
A733459,Transfer
A733460,Adoption
A733461,Return to Owner
A733462,Adoption
A733463,Return to Owner
A733464,Return to Owner
A733466,Return to Owner
A733469,Return to Owner
A733470,Adoption
A733471,Adoption
A733472,Return to Owner
A733473,Adoption
A733474,Transfer
A733477,Adoption
A733478,Adoption
A733479,Adoption
A733480,Adoption
A733481,Adoption
A733482,Adoption
A733484,Adoption
A733486,Adoption
A733487,Euthanasia
A733489,Adoption
A733490,Adoption
A733492,Adoption
A733492,Adoption
A733495,Adoption
A733496,Adoption
A733497,Adoption
A733498,Return to Owner
A733499,Adoption
A733500,Adoption
A733501,Adoption
A733502,Adoption
A733503,Adoption
A733504,Adoption
A733507,Adoption
A733508,Return to Owner
A733508,Return to Owner
A733508,Return to Owner
A733508,Return to Owner
A733509,Transfer
A733512,Adoption
A733514,Adoption
A733515,Adoption
A733516,Euthanasia
A733517,Adoption
A733519,Adoption
A733520,Adoption
A733521,Adoption
A733522,Return to Owner
A733523,Transfer
A733524,Euthanasia
A733525,Euthanasia
A733526,Euthanasia
A733528,Adoption
A733530,Adoption
A733531,Adoption
A733532,Adoption
A733533,Transfer
A733534,Adoption
A733536,Adoption
A733538,Adoption
A733540,Adoption
A733541,Adoption
A733542,Adoption
A733543,Adoption
A733545,Adoption
A733546,Adoption
A733547,Adoption
A733548,Transfer
A733549,Transfer
A733550,Transfer
A733551,Transfer
A733552,Transfer
A733553,Adoption
A733555,Adoption
A733559,Adoption
A733560,Adoption
A733561,Adoption
A733562,Transfer
A733563,Transfer
A733564,Transfer
A733565,Transfer
A733566,Transfer
A733567,Adoption
A733571,Return to Owner
A733572,Transfer
A733574,Return to Owner
A733575,Adoption
A733575,Adoption
A733575,Return to Owner
A733576,Adoption
A733577,Euthanasia
A733581,Adoption
A733582,Transfer
A733583,Adoption
A733585,Return to Owner
A733586,Adoption
A733588,Transfer
A733589,Transfer
A733590,Transfer
A733591,Return to Owner
A733592,Died
A733593,Transfer
A733594,Return to Owner
A733594,Return to Owner
A733594,Return to Owner
A733594,Return to Owner
A733594,Return to Owner
A733594,Return to Owner
A733595,Adoption
A733596,Adoption
A733597,Adoption
A733598,Adoption
A733599,Transfer
A733601,Return to Owner
A733602,Transfer
A733603,Transfer
A733605,Return to Owner
A733605,Return to Owner
A733608,Adoption
A733609,Adoption
A733610,Adoption
A733611,Transfer
A733618,Adoption
A733619,Adoption
A733620,Adoption
A733621,Adoption
A733621,Adoption
A733621,Return to Owner
A733622,Transfer
A733622,Return to Owner
A733623,Return to Owner
A733626,Return to Owner
A733634,Return to Owner
A733635,Adoption
A733637,Return to Owner
A733638,Transfer
A733639,Adoption
A733642,Return to Owner
A733643,Adoption
A733644,Adoption
A733645,Adoption
A733646,Adoption
A733647,Adoption
A733648,Adoption
A733650,Adoption
A733651,Adoption
A733652,Adoption
A733653,Transfer
A733654,Adoption
A733655,Adoption
A733656,Transfer
A733657,Adoption
A733658,Adoption
A733659,Transfer
A733660,Adoption
A733661,Euthanasia
A733662,Return to Owner
A733663,Transfer
A733664,Adoption
A733665,Adoption
A733666,Adoption
A733667,Adoption
A733669,Adoption
A733670,Adoption
A733673,Adoption
A733676,Transfer
A733677,Adoption
A733678,Adoption
A733679,Transfer
A733680,Adoption
A733681,Return to Owner
A733682,Adoption
A733683,Transfer
A733685,Adoption
A733687,Adoption
A733688,Adoption
A733691,Adoption
A733693,Return to Owner
A733693,Adoption
A733693,Adoption
A733694,Return to Owner
A733695,Transfer
A733696,Transfer
A733697,Transfer
A733698,Transfer
A733699,Adoption
A733700,Adoption
A733701,Adoption
A733701,Adoption
A733703,Adoption
A733703,Return to Owner
A733704,Adoption
A733705,Return to Owner
A733706,Transfer
A733707,Return to Owner
A733709,Adoption
A733710,Adoption
A733711,Return to Owner
A733714,Adoption
A733715,Adoption
A733716,Transfer
A733717,Transfer
A733718,Adoption
A733719,Transfer
A733720,Transfer
A733721,Transfer
A733722,Transfer
A733723,Transfer
A733724,Transfer
A733725,Transfer
A733726,Transfer
A733727,Transfer
A733728,Transfer
A733729,Adoption
A733730,Adoption
A733731,Adoption
A733732,Adoption
A733733,Transfer
A733734,Transfer
A733735,Transfer
A733737,Transfer
A733738,Transfer
A733739,Transfer
A733740,Transfer
A733741,Transfer
A733742,Transfer
A733743,Transfer
A733744,Transfer
A733745,Adoption
A733746,Transfer
A733747,Adoption
A733748,Adoption
A733749,Transfer
A733751,Adoption
A733752,Transfer
A733756,Return to Owner
